refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
https://dbpedia.org/page/Akkar_Governorate,5e+00,8e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamaret+El-Baykat,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,2.5e+01,2e+01,1e+01,3e+01,2e+00,Aamaret El-Baykat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,6e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamayer,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1.2e+01,2.2e+01,1e+01,4.5e+01,0e+00,Aamayer,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamchit,https://impact.cib.gov.lb/home#open_data_section,6e+01,Impact Open Data,1.5e+01,7e+00,1e+01,3e+00,5e+00,Aamchit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aammatour,https://impact.cib.gov.lb/home#open_data_section,2.6e+01,Impact Open Data,3.5e+01,2e+01,5e+00,1e+01,4e+00,Aammatour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,1.5e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aammiq+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,3.3e+01,Impact Open Data,1e+01,2.4e+01,1e+01,1e+00,2e+00,Aammiq Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,1e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aana,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,1e+01,5e+00,Aana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aandqet,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,2e+01,1e+01,2e+01,4e+00,Aandqet,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanjar+%28Haouch+Moussa%29,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,1e+01,1e+01,2e+01,3e+00,5e+00,Aanjar (Haouch Moussa),http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,1e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanout,https://impact.cib.gov.lb/home#open_data_section,9.7e+01,Impact Open Data,2e+01,3e+00,1e+01,3e+00,3e+00,Aanout,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,2e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanqoun,https://impact.cib.gov.lb/home#open_data_section,1.2e+01,Impact Open Data,2e+01,2.2e+01,2e+01,2e+01,4e+00,Aanqoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+00,1e+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaouaainat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,2e+01,1.2e+01,2e+01,1.2e+01,Aaouaainat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,8e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqabet+Rachaya,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,3e+01,2e+01,1.5e+01,1.5e+01,2e+00,Aaqabet Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,5e+00,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqaibeh+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,1.7e+01,1.5e+01,1.5e+01,8e+00,Aaqaibeh Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,1e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqtanit,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2e+01,1.5e+01,1e+01,5e+00,Aaqtanit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Ej-Jall,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aarab Ej-Jall,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,1.5e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Salim,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.5e+01,2e+01,1e+01,2e+01,5e+00,Aarab Salim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,1e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Tabbaya,https://impact.cib.gov.lb/home#open_data_section,1e+00,Impact Open Data,2e+00,3e+01,6e+00,5e+01,1e+00,Aarab Tabbaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaraiya,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,2e+01,1.5e+01,1.5e+01,5e+00,5e+00,Aaraiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramoun+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aaramoun Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramta,https://impact.cib.gov.lb/home#open_data_section,2.8e+01,Impact Open Data,4e+01,6e+00,2e+01,2e+00,4e+00,Aaramta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,2e+00,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaray,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1e+01,4.8e+01,0e+00,1.5e+01,0e+00,Aaray,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbaniyeh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aarbaniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,1.5e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbet+Qozhaiya,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,1.5e+01,1.5e+01,Aarbet Qozhaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,1.5e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarjis,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,2e+01,8e+00,1e+01,2e+00,Aarjis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarqa,https://impact.cib.gov.lb/home#open_data_section,9e+00,Impact Open Data,2e+01,2e+01,5e+00,4e+01,1e+00,Aarqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,9e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarsal,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2.5e+01,2e+01,5e+00,3e+01,1e+00,Aarsal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aassoun,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2.5e+01,2e+01,1e+01,5e+00,Aassoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,5e+00,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aatchaneh,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,1e+01,2e+01,2.5e+01,0e+00,5e+00,Aatchaneh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aathrine,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,3e+01,1.5e+01,5e+00,5e+00,Aathrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaychiyeh,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,Aaychiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,1.5e+01,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayha,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.5e+01,1.3e+01,1.2e+01,1.5e+01,5e+00,Aayha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaymar,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,1.5e+01,3e+01,8e+00,3e+01,7e+00,Aaymar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynab,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aaynab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,1.2e+01,1.5e+01,5e+00,1.5e+01,8e+00,Aaynata Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aaynata Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+Aakkar,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1.5e+01,5e+00,1e+01,5e+00,Aayoun Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.5e+01,5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Ghizlane,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,2.5e+01,5e+00,1.5e+01,5e+00,Aayoun El-Ghizlane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,5e+00,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Matn,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,4e+01,2e+00,1.5e+01,3e+00,Aayoun El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayroun,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2.5e+01,2.5e+01,1e+01,0e+00,5e+00,Aayroun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,3e+00,5e-01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,1e+01,2.5e+01,3e+00,9e+00,Aayta Ech-Chaab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,2.5e+01,5e+00,7e+00,5e+00,1.7e+01,Aayta El-Foukhar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytanit,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2e+01,1e+01,2e+01,5e+00,Aaytanit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,5e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytat,https://impact.cib.gov.lb/home#open_data_section,2.2e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,3e+00,Aaytat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytit,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2.3e+01,2.2e+01,4e+00,2.5e+01,1e+00,Aaytit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazour,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,3e+01,5e+00,4e+01,1e+01,Aazour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazqai,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2e+01,5e+00,3e+01,5e+00,Aazqai,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazra+ouel+Aazr,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2e+01,5e+00,2.5e+01,4e+00,Aazra ouel Aazr,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazzi,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aazzi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,0e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ablah,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1.6e+01,2.5e+01,3e+00,5e+01,1e+00,Ablah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Abou+Mizan,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Abou Mizan,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Abou+Qamha,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.8e+01,3e+01,0e+00,4e+01,0e+00,Abou Qamha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Adma+Oua+Dafine,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Adma Oua Dafine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Adonis,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Adonis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0e+00,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Afqa+Jbeil,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,1e+01,2e+01,1e+01,5e+01,2e+00,Afqa Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ain+Aakrine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1e+01,3e+01,1e+01,3e+01,1e+01,Ain Aakrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintoura+El-Matn,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aintoura El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintoura+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,2.4e+01,Impact Open Data,1.7e+01,2e+01,1.2e+01,1.9e+01,6e+00,Aintoura Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,2e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aintourine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,3e+01,5e+00,3e+01,3e+00,Aintourine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aitaroun,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aitaroun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Alaq,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.3e+01,2e+01,1.5e+01,3e+01,2e+00,Alaq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Almat,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,5e+00,Almat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Amara,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2.5e+01,3e+01,5e+00,3e+01,0e+00,Amara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Amioun,https://impact.cib.gov.lb/home#open_data_section,8e+01,Impact Open Data,1e+01,2e+00,2e+00,0e+00,6e+00,Amioun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Anane,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Anane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,3e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ansar,https://impact.cib.gov.lb/home#open_data_section,1.7e+01,Impact Open Data,1e+01,2e+01,5e+00,4e+01,5e+00,Ansar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ansar+Baalbeck,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Ansar Baalbeck,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
